trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2088,False,"{'a': 0.002, 'e': 0.015390574536835447}",30,9,31.500983042511226,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015359824148400343}",30,13,34.526444350378675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015329135199282314}",30,13,33.29630833520134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015298507566725518}",30,17,23.9738460255299,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.015267941128219376}",25,14,21.371637444470476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015237435761498117}",20,10,21.77114418482195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015206991344540219}",25,11,24.244905399941146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.002, 'e': 0.015176607755567978}",20,14,11.408000186971151,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.01514628487304698}",20,8,17.975478026533267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.015116022575685681}",35,13,40.03657373049885,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.01508582074243484}",25,12,16.764393696276496,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.015055679252487086}",20,12,2.875512783584133,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.0150255979852764}",25,20,8.4557140146347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014995576820477703}",30,13,22.351097197815093,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014965615638006283}",25,6,34.4229511923743,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014935714318017369}",20,14,11.795828286769167,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.014905872740905627}",25,17,15.681376976452691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014876090787304737}",20,8,20.181510026553205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014846368338086832}",20,6,22.460727776100878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014816705274362072}",25,19,12.84290324134783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014787101477478155}",25,12,21.932113601757216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014757556829019875}",25,13,23.306723658935123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014728071210808588}",25,18,13.078671927667777,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014698644504901784}",20,7,23.53333448772611,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014669276593592582}",20,4,31.30952433675659,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.014639967359409327}",30,13,32.73020393950166,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.01461071668511503}",20,0,28.865192842655397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2115,False,"{'a': 0.002, 'e': 0.014581524453706954}",25,17,14.456459892460911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.014552390548416123}",25,2,29.92436900530609,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.0145233148527069}",20,0,32.08266553836665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2118,False,"{'a': 0.002, 'e': 0.014494297250276454}",20,14,13.124632429193003,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014465337625054335}",25,14,18.584505690477464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.014436435861201989}",35,18,31.910257741772952,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.01440759184311235}",25,12,26.314106904031263,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.014378805455409293}",25,15,13.79688635537147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.01435007658294723}",25,8,29.32085138941622,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.01432140511081062}",35,21,24.35116869844413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.002, 'e': 0.014292790924313561}",25,19,8.277358040189561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.002, 'e': 0.014264233908999256}",25,20,8.33065692236209,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014235733950639606}",25,11,29.232541963642234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014207290935234726}",20,12,13.80374078531779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.002, 'e': 0.014178904749012544}",20,10,19.939029213806705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.002, 'e': 0.014150575278428262}",20,10,17.644431612686063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.002, 'e': 0.014122302410163962}",20,14,11.313768228873798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.01409408603112812}",25,20,9.268329317883488,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.002, 'e': 0.014065926028455206}",20,7,23.40383719254626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.014037822289505161}",25,9,25.792070085116908,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.01400977470186299}",30,17,25.122706829170312,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013981783153338296}",30,19,20.944164571483846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013953847531964868}",20,5,29.73480461720897,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.002, 'e': 0.013925967726000174}",20,9,20.251037131958164,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013898143623924953}",25,13,20.824019010939605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013870375114442744}",20,16,9.207305583280126,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.013842662086479501}",30,18,20.967474941497123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.01381500442918306}",20,14,10.255394236723621,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.013787402031922757}",20,0,30.4182941115002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2144,False,"{'a': 0.002, 'e': 0.01375985478428895}",30,8,36.434712969893084,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.002, 'e': 0.01373236257609264}",35,8,46.53473092846197,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013704925297364945}",20,0,37.86329006052797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013677542838356711}",20,10,19.13350372794736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013650215089538058}",25,14,23.180824238194624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013622941941597973}",20,13,12.99708503657539,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.002, 'e': 0.013595723285443818}",20,13,12.186895632508547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013568559012200934}",25,12,23.539955033864263,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.002, 'e': 0.013541449013212178}",30,4,42.9292437497041,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.002, 'e': 0.013514393180037542}",25,11,23.079141304222404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013487391404453644}",35,21,25.315392344257667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013460443578453348}",20,14,11.3956588638686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013433549594245302}",20,14,12.161731775458403,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.013406709344253556}",20,14,14.514068903250084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.01337992272111706}",20,2,28.438538511225655,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.002, 'e': 0.013353189617689292}",30,17,22.28028760210287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.002, 'e': 0.013326509927037785}",25,19,11.051326970205245,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013299883542443767}",25,15,22.136979698428874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.002, 'e': 0.013273310357401653}",25,8,31.19732532136043,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.002, 'e': 0.013246790265618666}",25,5,31.612497439869458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.013220323161014392}",30,19,20.640912238097318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.0131939089377204}",25,3,39.91249012897323,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.013167547490079751}",20,16,9.581406340194901,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.002, 'e': 0.01314123871264662}",30,20,20.111237194297495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.002, 'e': 0.013114982500185848}",30,18,10.668338138079342,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013088778747672577}",25,11,25.586274648751406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013062627350291747}",20,10,18.321278959924935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013036528203437736}",20,14,13.727768206111193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.002, 'e': 0.013010481202713909}",20,10,14.280097784221887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012984486243932251}",20,15,10.643719694935129,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012958543223112882}",25,18,15.280327016313056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012932652036483683}",20,7,26.95459913618551,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012906812580479862}",20,7,15.530910782227378,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012881024751743584}",20,11,17.679713050841748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.002, 'e': 0.012855288447123487}",25,12,21.005690461998242,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.002, 'e': 0.01282960356367432}",30,21,17.03605213372542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.012803969998656512}",20,5,24.9934548187218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.002, 'e': 0.01277838764953576}",25,11,19.841488529030798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.002, 'e': 0.012752856413982657}",30,17,25.715473105857484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.002, 'e': 0.012727376189872212}",25,12,24.400764415764794,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.002, 'e': 0.012701946875283497}",20,3,30.799188130782234,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.002, 'e': 0.012676568368499208}",25,11,27.535965272279313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.002, 'e': 0.012651240568005305}",30,16,26.677148325876672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.002, 'e': 0.012625963372490544}",25,3,39.50548213209911,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.002, 'e': 0.012600736680846106}",20,13,15.73842023756248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.002, 'e': 0.012575560392165182}",20,12,15.040849561107892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.002, 'e': 0.012550434405742605}",20,12,17.707303623310626,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.002, 'e': 0.012525358621074385}",25,10,23.120929440995454,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.002, 'e': 0.01250033293785735}",20,7,22.483928080263713,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.002, 'e': 0.012475357255988723}",20,13,14.49570583039766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.002, 'e': 0.012450431475565764}",30,17,27.11516871015941,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.002, 'e': 0.012425555496885309}",25,0,39.297119787300296,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2196,False,"{'a': 0.002, 'e': 0.012400729220443406}",20,8,25.521540033458006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.002, 'e': 0.012375952546934911}",35,11,41.78750170558438,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.002, 'e': 0.012351225377253115}",25,8,31.05693517792227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.002, 'e': 0.012326547612489296}",20,10,21.199498463625428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.002, 'e': 0.012301919153932363}",30,4,46.785259622558236,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.002, 'e': 0.012277339903068436}",35,18,32.650121278340265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.002, 'e': 0.012252809761580503}",25,8,35.78356454592256,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.002, 'e': 0.012228328631347955}",25,15,17.918636850513202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.002, 'e': 0.012203896414446235}",20,3,27.801018860290768,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.002, 'e': 0.012179513013146433}",30,17,22.084818940402048,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.002, 'e': 0.012155178329914935}",25,10,29.196375333007495,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.002, 'e': 0.012130892267412964}",20,9,16.277676205785994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.002, 'e': 0.012106654728496237}",20,9,17.79031037698194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.002, 'e': 0.012082465616214554}",20,9,21.518178124887484,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.002, 'e': 0.012058324833811458}",30,8,37.31621481496709,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.002, 'e': 0.012034232284723775}",25,5,32.6491736750282,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.002, 'e': 0.012010187872581275}",20,8,17.506878097432164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.002, 'e': 0.01198619150120627}",20,11,17.58031392811898,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.002, 'e': 0.011962243074613261}",20,6,23.512759207831746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.002, 'e': 0.011938342497008501}",20,10,16.015254070291544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.002, 'e': 0.011914489672789647}",25,4,26.437720715725057,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2217,False,"{'a': 0.002, 'e': 0.011890684506545358}",25,3,37.7045883927291,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.002, 'e': 0.01186692690305496}",30,16,27.264889555928143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.002, 'e': 0.011843216767287999}",20,8,20.93644940442241,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.002, 'e': 0.011819554004403897}",30,20,19.933803332886093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.002, 'e': 0.011795938519751562}",25,17,16.408404646110586,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.002, 'e': 0.011772370218869043}",20,7,26.683339837711777,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.002, 'e': 0.011748849007483096}",25,3,35.22830743733573,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.002, 'e': 0.011725374791508845}",20,3,25.54151089889579,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.002, 'e': 0.011701947477049383}",35,19,31.76466183771636,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.002, 'e': 0.011678566970395442}",20,12,17.6218984817523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.002, 'e': 0.011655233178024955}",20,15,10.354033199142155,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.002, 'e': 0.01163194600660272}",20,14,12.802482235051269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.002, 'e': 0.011608705362980011}",20,8,19.409675508665888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.002, 'e': 0.011585511154194242}",20,10,16.007494468848645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.002, 'e': 0.011562363287468536}",25,13,22.881661630616154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.002, 'e': 0.011539261670211397}",20,16,8.482753549667033,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.002, 'e': 0.011516206210016314}",25,7,32.119127198699275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.002, 'e': 0.011493196814661438}",20,8,20.95629601101572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.002, 'e': 0.011470233392109144}",25,17,-28.221523341223715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2236,False,"{'a': 0.002, 'e': 0.01144731585050571}",25,2,28.544166306224472,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.002, 'e': 0.011424444098180933}",30,12,35.10790865061894,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.002, 'e': 0.011401618043647792}",30,15,27.737437883606102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.002, 'e': 0.011378837595602027}",25,8,31.973974576080394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.002, 'e': 0.011356102662921816}",25,14,19.409475403433085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.002, 'e': 0.011333413154667387}",20,14,12.677609080664325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.002, 'e': 0.0113107689800807}",25,0,36.157510642258735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2243,False,"{'a': 0.002, 'e': 0.011288170048585013}",25,20,7.499545665435092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.002, 'e': 0.011265616269784572}",25,3,30.05319281158268,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.002, 'e': 0.011243107553464221}",20,16,7.433978994575993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.002, 'e': 0.011220643809589084}",25,6,15.082457703792617,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2247,False,"{'a': 0.002, 'e': 0.011198224948304147}",20,0,18.16576636578795,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2248,False,"{'a': 0.002, 'e': 0.011175850879933932}",20,5,26.42151259684851,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.002, 'e': 0.011153521514982131}",20,6,22.615531216628828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.002, 'e': 0.01113123676413127}",20,0,32.80035775584419,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.002, 'e': 0.011108996538242306}",30,18,-18.074769088463363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2252,False,"{'a': 0.002, 'e': 0.011086800748354308}",30,15,29.635247698065598,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.002, 'e': 0.011064649305684076}",20,0,36.774644582660564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2254,False,"{'a': 0.002, 'e': 0.01104254212162583}",30,18,22.82625908860838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.002, 'e': 0.011020479107750792}",25,16,15.556405838831896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.002, 'e': 0.010998460175806881}",20,13,11.692130324081162,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.002, 'e': 0.010976485237718327}",20,2,30.467959305494364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.002, 'e': 0.01095455420558537}",20,13,13.354853774996304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.002, 'e': 0.01093266699168384}",25,16,16.892131105518306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.002, 'e': 0.010910823508464855}",25,1,35.871070273487575,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.002, 'e': 0.01088902366855444}",20,13,13.666327823450606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.002, 'e': 0.01086726738475323}",35,21,24.373754002346523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.002, 'e': 0.010845554570036048}",25,13,12.031167942340282,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2264,False,"{'a': 0.002, 'e': 0.010823885137551606}",25,1,35.165753564929474,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.002, 'e': 0.010802259000622138}",20,8,21.3396969188846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.002, 'e': 0.010780676072743084}",30,19,-2.38125588198292,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2267,False,"{'a': 0.002, 'e': 0.010759136267582695}",20,14,14.680610726462264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.002, 'e': 0.01073763949898172}",20,15,8.507842930317903,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.002, 'e': 0.01071618568095305}",20,0,31.727610189744677,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2270,False,"{'a': 0.002, 'e': 0.010694774727681404}",20,16,7.0866217719949205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
